,ID,Lat,Lng,Bump,Distance(mi),Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Stop,Amenity,Side,Severity,timestamp_x,date,hour,hours_Min,Year,Day,Month,Hour,Weather_Condition,Wind_Chill(F),Precipitation(in),Temperature(F),Humidity(%),Wind_Speed(mph),Visibility(mi),Selected,timestamp_y,description
6777,5099,37.80669,-122.474869,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-05-23 08:47:22,2019-05-23,8,08:47,2019,23,5,8,Cloudy,59.0,0.0,59.0,78.0,10.0,10.0,No,2019-05-23 08:00:00,
6778,5099,37.80669,-122.474869,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-05-23 08:47:22,2019-05-23,8,08:47,2019,23,5,8,Cloudy,58.0,0.0,58.0,78.0,7.0,9.0,No,2019-05-23 08:00:00,
6779,5100,37.808498,-122.36685200000001,0,0.01,0,0,0,0,0,0,1,0,1,3,2016-11-17 06:00:06,2016-11-17,6,06:00,2016,17,11,6,Clear,41.3,,43.0,86.0,3.5,10.0,No,2016-11-17 06:00:00,
6780,5101,37.737186,-122.402534,0,0.0,0,0,0,0,0,0,0,0,1,2,2018-04-06 02:47:47,2018-04-06,2,02:47,2018,6,4,2,Light Rain,,0.04,57.9,90.0,4.6,4.0,No,2018-04-06 02:00:00,
6781,5102,37.759824,-122.392246,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-12-31 17:52:00,2019-12-31,17,17:52,2019,31,12,17,Partly Cloudy,54.0,0.0,54.0,69.0,6.0,10.0,No,2019-12-31 17:00:00,
6782,5103,37.808253,-122.366974,0,0.0,0,0,1,0,0,0,1,0,1,2,2020-03-22 15:08:00,2020-03-22,15,15:08,2020,22,3,15,Mostly Cloudy,66.0,0.0,66.0,50.0,9.0,10.0,No,2020-03-22 15:00:00,
6783,5103,37.808253,-122.366974,0,0.0,0,0,1,0,0,0,1,0,1,2,2020-03-22 15:08:00,2020-03-22,15,15:08,2020,22,3,15,Mostly Cloudy,68.0,0.0,68.0,52.0,15.0,10.0,No,2020-03-22 15:00:00,
6784,5104,37.7356,-122.40709,0,1.466,0,0,0,0,0,0,0,0,1,3,2020-06-16 04:21:52,2020-06-16,4,04:21,2020,16,6,4,Fair,55.0,0.0,55.0,83.0,20.0,10.0,No,2020-06-16 04:00:00,
6785,5105,37.740629999999996,-122.40793000000001,0,0.3829999999999999,0,0,0,0,0,0,0,0,1,3,2019-06-16 07:32:54,2019-06-16,7,07:32,2019,16,6,7,Cloudy,56.0,0.0,56.0,80.0,9.0,9.0,No,2019-06-16 07:00:00,
6786,5106,37.808498,-122.36685200000001,0,0.0,0,0,0,0,0,0,1,0,1,3,2018-05-05 12:55:00,2018-05-05,12,12:55,2018,5,5,12,Overcast,,,60.1,72.0,12.7,10.0,No,2018-05-05 12:00:00,
6787,5107,37.769375,-122.405533,0,0.01,0,0,0,0,0,0,0,0,1,3,2016-12-18 21:05:53,2016-12-18,21,21:05,2016,18,12,21,Clear,,,45.0,58.0,,10.0,No,2016-12-18 21:00:00,
6788,5108,37.732464,-122.41439799999999,0,0.0,0,0,1,0,0,0,0,0,1,2,2020-04-27 01:45:17,2020-04-27,1,01:45,2020,27,4,1,Fair,56.0,0.0,56.0,62.0,16.0,10.0,No,2020-04-27 01:00:00,
6789,5109,37.737898,-122.406993,0,0.0,0,0,0,0,0,0,0,0,1,2,2020-04-27 08:33:00,2020-04-27,8,08:33,2020,27,4,8,Partly Cloudy,57.0,0.0,57.0,74.0,18.0,10.0,No,2020-04-27 08:00:00,
6790,5110,37.735184000000004,-122.40666999999999,0,0.01,0,0,0,0,0,0,0,0,1,2,2017-01-20 11:47:52,2017-01-20,11,11:47,2017,20,1,11,Mostly Cloudy,,0.01,52.0,74.0,11.5,10.0,No,2017-01-20 11:00:00,
6791,5111,37.72994600000001,-122.439507,0,0.0,0,0,0,0,0,0,0,0,1,3,2019-09-18 07:39:34,2019-09-18,7,07:39,2019,18,9,7,Cloudy,68.0,0.0,68.0,73.0,7.0,10.0,No,2019-09-18 07:00:00,
6792,5112,37.732296999999996,-122.414914,0,0.4679999999999999,0,0,1,0,0,0,0,0,1,2,2020-11-12 19:21:00,2020-11-12,19,19:21,2020,12,11,19,Fair,54.0,0.0,54.0,75.0,17.0,10.0,No,2020-11-12 19:00:00,
6793,5113,37.78176,-122.39721000000002,0,0.636,0,0,0,0,0,0,0,0,1,3,2017-05-14 23:38:38,2017-05-14,23,23:38,2017,14,5,23,Clear,,,55.0,77.0,10.4,10.0,No,2017-05-14 23:00:00,
6794,5114,37.77304,-122.40657,0,0.20800000000000002,0,0,0,0,0,0,0,0,1,2,2018-03-06 21:11:04,2018-03-06,21,21:11,2018,6,3,21,Scattered Clouds,,,55.9,62.0,,10.0,No,2018-03-06 21:00:00,
6795,5115,37.808498,-122.36685200000001,0,0.0,0,0,0,0,0,0,1,0,1,3,2017-06-08 07:37:01,2017-06-08,7,07:37,2017,8,6,7,Light Rain,,0.0,63.0,70.0,11.5,7.0,No,2017-06-08 07:00:00,
6796,5116,37.778090999999996,-122.401176,0,0.0,0,0,0,0,0,0,0,0,1,3,2018-06-20 18:45:18,2018-06-20,18,18:45,2018,20,6,18,Partly Cloudy,,,60.1,78.0,21.9,10.0,No,2018-06-20 18:00:00,
6797,5117,37.73007,-122.43918000000001,0,0.405,0,0,0,0,0,0,0,0,1,2,2017-02-23 14:07:33,2017-02-23,14,14:07,2017,23,2,14,Scattered Clouds,,,53.1,47.0,17.3,10.0,No,2017-02-23 14:00:00,
6798,5117,37.73007,-122.43918000000001,0,0.405,0,0,0,0,0,0,0,0,1,2,2017-02-23 14:07:33,2017-02-23,14,14:07,2017,23,2,14,Scattered Clouds,,,53.1,48.0,15.0,10.0,No,2017-02-23 14:00:00,
6799,5118,37.720219,-122.44793700000001,0,0.7699999809270001,0,0,0,0,0,0,0,0,1,3,2018-10-21 21:29:46,2018-10-21,21,21:29,2018,21,10,21,Partly Cloudy,,,55.0,83.0,16.1,10.0,No,2018-10-21 21:00:00,
6800,5119,37.725182000000004,-122.40163899999999,0,0.0,0,0,1,0,0,0,0,0,1,2,2020-01-08 19:39:00,2020-01-08,19,19:39,2020,8,1,19,Cloudy,54.0,0.0,54.0,66.0,9.0,10.0,No,2020-01-08 19:00:00,
6801,5120,37.769646,-122.417847,0,0.0,1,0,0,0,0,0,0,0,1,2,2018-05-11 00:01:54,2018-05-11,0,00:01,2018,11,5,0,Partly Cloudy,,,53.1,89.0,13.8,9.0,No,2018-05-11 00:00:00,
6802,5120,37.769646,-122.417847,0,0.0,1,0,0,0,0,0,0,0,1,2,2018-05-11 00:01:54,2018-05-11,0,00:01,2018,11,5,0,Partly Cloudy,,,53.1,77.0,11.5,10.0,No,2018-05-11 00:00:00,
6803,5121,37.734898,-122.40866100000001,0,0.0,0,0,0,0,0,0,0,0,1,2,2016-08-29 11:20:33,2016-08-29,11,11:20,2016,29,8,11,Mostly Cloudy,,,64.9,65.0,12.7,10.0,No,2016-08-29 11:00:00,
6804,5122,37.719101,-122.39973400000001,0,0.0,0,0,0,0,0,0,0,0,1,2,2017-12-11 07:38:28,2017-12-11,7,07:38,2017,11,12,7,Mostly Cloudy,,,50.0,63.0,,10.0,No,2017-12-11 07:00:00,
6805,5123,37.732292,-122.41490900000001,0,0.01,0,0,1,0,0,0,0,0,1,3,2017-03-31 05:37:21,2017-03-31,5,05:37,2017,31,3,5,Clear,,,55.9,36.0,23.0,10.0,No,2017-03-31 05:00:00,
6806,5124,37.808491,-122.36734799999999,0,0.0,0,0,0,0,0,0,1,0,1,3,2019-11-18 15:58:05,2019-11-18,15,15:58,2019,18,11,15,Haze,68.0,0.0,68.0,56.0,6.0,6.0,No,2019-11-18 15:00:00,
6807,5125,37.731361,-122.42383600000001,0,0.01,0,0,1,0,0,0,0,0,1,3,2016-11-26 15:28:00,2016-11-26,15,15:28,2016,26,11,15,Overcast,,0.02,54.0,77.0,17.3,7.0,No,2016-11-26 15:00:00,
6808,5126,37.73467,-122.40657,0,0.0,0,0,0,0,0,0,0,0,1,1,2020-04-15 19:39:30,2020-04-15,19,19:39,2020,15,4,19,Mostly Cloudy,56.0,0.0,56.0,75.0,10.0,10.0,No,2020-04-15 19:00:00,
6809,5126,37.73467,-122.40657,0,0.0,0,0,0,0,0,0,0,0,1,1,2020-04-15 19:39:30,2020-04-15,19,19:39,2020,15,4,19,Mostly Cloudy,58.0,0.0,58.0,70.0,17.0,10.0,No,2020-04-15 19:00:00,
6810,5127,37.75983,-122.39226000000001,0,0.0,0,0,0,0,0,0,0,0,1,2,2020-02-06 16:03:00,2020-02-06,16,16:03,2020,6,2,16,Fair,61.0,0.0,61.0,60.0,3.0,10.0,No,2020-02-06 16:00:00,
6811,5127,37.75983,-122.39226000000001,0,0.0,0,0,0,0,0,0,0,0,1,2,2020-02-06 16:03:00,2020-02-06,16,16:03,2020,6,2,16,Fair,63.0,0.0,63.0,48.0,5.0,10.0,No,2020-02-06 16:00:00,
6812,5128,37.71951,-122.44821999999999,0,0.0,0,0,0,0,0,0,0,0,1,3,2020-05-15 09:15:20,2020-05-15,9,09:15,2020,15,5,9,Fair,60.0,0.0,60.0,69.0,13.0,10.0,No,2020-05-15 09:00:00,
6813,5129,37.769341,-122.41116299999999,0,0.0,0,0,0,0,0,0,0,0,1,2,2017-10-16 12:05:49,2017-10-16,12,12:05,2017,16,10,12,Mostly Cloudy,,,68.0,56.0,5.8,9.0,No,2017-10-16 12:00:00,
6814,5130,37.73203,-122.43218999999999,0,0.462,0,0,1,0,0,0,0,0,1,2,2018-10-23 09:09:45,2018-10-23,9,09:09,2018,23,10,9,Mostly Cloudy,,,55.9,75.0,5.8,10.0,No,2018-10-23 09:00:00,
6815,5131,37.752502,-122.40300800000001,0,0.01,0,0,1,0,0,0,0,0,1,2,2017-05-07 02:24:34,2017-05-07,2,02:24,2017,7,5,2,Partly Cloudy,,,55.9,80.0,8.1,10.0,No,2017-05-07 02:00:00,
6816,5132,37.765234,-122.40489299999999,0,0.397,0,0,0,0,0,0,0,0,1,2,2020-11-13 02:05:00,2020-11-13,2,02:05,2020,13,11,2,Mostly Cloudy,44.0,0.0,47.0,83.0,6.0,10.0,No,2020-11-13 02:00:00,
6817,5133,37.761818,-122.40586100000002,0,0.0,0,0,1,0,0,0,0,0,1,2,2018-01-31 12:36:52,2018-01-31,12,12:36,2018,31,1,12,Scattered Clouds,,,60.1,69.0,10.4,10.0,No,2018-01-31 12:00:00,
6818,5134,37.71951,-122.44821999999999,0,0.415,0,0,0,0,0,0,0,0,1,2,2019-05-07 08:28:18,2019-05-07,8,08:28,2019,7,5,8,Partly Cloudy,58.0,0.0,58.0,70.0,0.0,10.0,No,2019-05-07 08:00:00,
6819,5135,37.808253,-122.366974,0,0.0,0,0,1,0,0,0,1,0,1,2,2020-03-14 07:34:00,2020-03-14,7,07:34,2020,14,3,7,Mostly Cloudy,55.0,0.0,55.0,67.0,15.0,10.0,No,2020-03-14 07:00:00,
6820,5135,37.808253,-122.366974,0,0.0,0,0,1,0,0,0,1,0,1,2,2020-03-14 07:34:00,2020-03-14,7,07:34,2020,14,3,7,Light Rain,55.0,0.0,55.0,72.0,18.0,9.0,No,2020-03-14 07:00:00,
6821,5136,37.75254,-122.40301000000001,0,0.127,0,0,1,0,0,0,0,0,1,4,2018-12-06 01:25:46,2018-12-06,1,01:25,2018,6,12,1,Light Rain,,0.0,52.0,74.0,8.1,10.0,No,2018-12-06 01:00:00,
6822,5137,37.808498,-122.36685200000001,0,0.01,0,0,0,0,0,0,1,0,1,3,2017-02-01 22:02:32,2017-02-01,22,22:02,2017,1,2,22,Light Rain,,0.0,53.1,77.0,5.8,10.0,No,2017-02-01 22:00:00,
6823,5138,37.80715,-122.47567,0,0.008,0,0,0,0,0,0,0,0,1,2,2017-03-23 17:15:48,2017-03-23,17,17:15,2017,23,3,17,Overcast,,,57.9,60.0,16.1,10.0,No,2017-03-23 17:00:00,
6824,5138,37.80715,-122.47567,0,0.008,0,0,0,0,0,0,0,0,1,2,2017-03-23 17:15:48,2017-03-23,17,17:15,2017,23,3,17,Mostly Cloudy,,,57.9,56.0,13.8,10.0,No,2017-03-23 17:00:00,
6825,5139,37.80592,-122.4702,0,0.0,1,0,0,0,0,0,0,0,1,2,2018-08-16 14:14:05,2018-08-16,14,14:14,2018,16,8,14,Partly Cloudy,,,68.0,61.0,21.9,10.0,No,2018-08-16 14:00:00,
6826,5139,37.80592,-122.4702,0,0.0,1,0,0,0,0,0,0,0,1,2,2018-08-16 14:14:05,2018-08-16,14,14:14,2018,16,8,14,Partly Cloudy,,,70.0,57.0,24.2,10.0,No,2018-08-16 14:00:00,
6827,5140,37.802914,-122.46996299999999,0,0.0,0,0,0,0,0,0,0,0,1,2,2020-12-28 08:52:31,2020-12-28,8,08:52,2020,28,12,8,Cloudy,51.0,0.0,51.0,77.0,12.0,9.0,No,2020-12-28 08:00:00,
6828,5141,37.76517,-122.39356000000001,0,0.249,0,0,0,0,0,0,0,0,1,2,2018-01-19 16:47:59,2018-01-19,16,16:47,2018,19,1,16,Scattered Clouds,,,53.1,69.0,13.8,10.0,No,2018-01-19 16:00:00,
6829,5142,37.808498,-122.36685200000001,0,0.00999999977648,0,0,0,0,0,0,1,0,1,3,2017-05-11 10:48:36,2017-05-11,10,10:48,2017,11,5,10,Mostly Cloudy,,,64.0,60.0,8.1,10.0,No,2017-05-11 10:00:00,
6830,5143,37.732277,-122.414904,0,0.0,0,0,1,0,0,0,0,0,1,2,2019-11-12 11:42:00,2019-11-12,11,11:42,2019,12,11,11,Mostly Cloudy,64.0,0.0,64.0,67.0,5.0,10.0,No,2019-11-12 11:00:00,
6831,5144,37.808253,-122.366974,0,0.0,0,0,1,0,0,0,1,0,1,2,2019-12-23 15:18:00,2019-12-23,15,15:18,2019,23,12,15,Fair,54.0,0.0,54.0,69.0,5.0,10.0,No,2019-12-23 15:00:00,
6832,5144,37.808253,-122.366974,0,0.0,0,0,1,0,0,0,1,0,1,2,2019-12-23 15:18:00,2019-12-23,15,15:18,2019,23,12,15,Fair,54.0,0.0,54.0,66.0,7.0,10.0,No,2019-12-23 15:00:00,
6833,5145,37.772369,-122.398117,0,0.0,0,0,0,0,0,0,0,0,1,3,2018-01-11 10:13:50,2018-01-11,10,10:13,2018,11,1,10,Overcast,,,53.1,96.0,4.6,7.0,No,2018-01-11 10:00:00,
6834,5146,37.809891,-122.477356,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-08-31 09:42:07,2019-08-31,9,09:42,2019,31,8,9,Fair,70.0,0.0,70.0,65.0,5.0,10.0,No,2019-08-31 09:00:00,
6835,5146,37.809891,-122.477356,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-08-31 09:42:07,2019-08-31,9,09:42,2019,31,8,9,Fair,67.0,0.0,67.0,76.0,3.0,10.0,No,2019-08-31 09:00:00,
6836,5147,37.76182,-122.40587,0,0.0,0,0,1,0,0,0,0,0,1,2,2020-02-13 15:34:30,2020-02-13,15,15:34,2020,13,2,15,Fair,56.0,0.0,56.0,67.0,7.0,10.0,No,2020-02-13 15:00:00,
6837,5148,37.733129999999996,-122.412227,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-12-27 21:53:00,2019-12-27,21,21:53,2019,27,12,21,Fair,50.0,0.0,50.0,86.0,6.0,10.0,No,2019-12-27 21:00:00,
6838,5149,37.808491,-122.36734799999999,0,0.0,0,0,0,0,0,0,1,0,1,2,2019-10-31 07:29:20,2019-10-31,7,07:29,2019,31,10,7,Fair,50.0,0.0,50.0,59.0,6.0,10.0,No,2019-10-31 07:00:00,
6839,5150,37.717178000000004,-122.44696,0,0.0,0,0,0,0,0,0,0,0,0,2,2019-07-28 08:10:29,2019-07-28,8,08:10,2019,28,7,8,Fair,64.0,0.0,64.0,67.0,8.0,10.0,No,2019-07-28 08:00:00,
6840,5151,37.769375,-122.405533,0,0.01,0,0,0,0,0,0,0,0,1,2,2016-12-10 02:54:16,2016-12-10,2,02:54,2016,10,12,2,Overcast,,,59.0,94.0,10.4,8.0,No,2016-12-10 02:00:00,
6841,5152,37.710344,-122.46535800000001,0,0.0,0,0,1,0,0,0,0,0,1,2,2019-10-28 16:40:00,2019-10-28,16,16:40,2019,28,10,16,Fair,67.0,0.0,67.0,16.0,15.0,10.0,No,2019-10-28 16:00:00,
6842,5152,37.710344,-122.46535800000001,0,0.0,0,0,1,0,0,0,0,0,1,2,2019-10-28 16:40:00,2019-10-28,16,16:40,2019,28,10,16,Fair,69.0,0.0,69.0,18.0,9.0,10.0,No,2019-10-28 16:00:00,
6843,5153,37.808273,-122.36700400000001,0,0.0,0,0,1,0,0,0,1,0,1,3,2020-04-05 11:03:05,2020-04-05,11,11:03,2020,5,4,11,Light Rain,53.0,0.11,53.0,83.0,10.0,4.0,No,2020-04-05 11:00:00,
6844,5153,37.808273,-122.36700400000001,0,0.0,0,0,1,0,0,0,1,0,1,3,2020-04-05 11:03:05,2020-04-05,11,11:03,2020,5,4,11,Rain,53.0,0.19,53.0,86.0,12.0,4.0,No,2020-04-05 11:00:00,
6845,5154,37.75334,-122.403044,0,0.126,0,0,0,0,0,0,0,0,1,2,2018-12-04 06:48:51,2018-12-04,6,06:48,2018,4,12,6,Overcast,,,50.0,61.0,5.8,10.0,No,2018-12-04 06:00:00,
6846,5155,37.740299,-122.40786000000001,0,0.0,0,0,0,0,0,0,0,0,1,2,2018-04-19 14:38:36,2018-04-19,14,14:38,2018,19,4,14,Partly Cloudy,,,62.1,58.0,26.5,10.0,No,2018-04-19 14:00:00,
6847,5155,37.740299,-122.40786000000001,0,0.0,0,0,0,0,0,0,0,0,1,2,2018-04-19 14:38:36,2018-04-19,14,14:38,2018,19,4,14,Partly Cloudy,,,63.0,58.0,16.1,10.0,No,2018-04-19 14:00:00,
6848,5156,37.77848,-122.40061000000001,0,0.36200000000000004,0,0,0,0,0,0,0,0,1,3,2017-09-19 04:06:12,2017-09-19,4,04:06,2017,19,9,4,Clear,,,55.9,80.0,,10.0,No,2017-09-19 04:00:00,
6849,5157,37.725173999999996,-122.40169499999999,0,0.0,0,0,1,0,0,0,0,0,1,2,2019-11-12 09:36:53,2019-11-12,9,09:36,2019,12,11,9,Mostly Cloudy,61.0,0.0,61.0,72.0,0.0,10.0,No,2019-11-12 09:00:00,
6850,5158,37.7889,-122.38756000000001,0,0.142,0,0,0,0,0,0,0,0,1,2,2016-12-22 14:30:04,2016-12-22,14,14:30,2016,22,12,14,Partly Cloudy,,,61.0,34.0,,10.0,No,2016-12-22 14:00:00,
6851,5158,37.7889,-122.38756000000001,0,0.142,0,0,0,0,0,0,0,0,1,2,2016-12-22 14:30:04,2016-12-22,14,14:30,2016,22,12,14,Partly Cloudy,,,61.0,34.0,3.5,10.0,No,2016-12-22 14:00:00,
6852,5159,37.73473,-122.40638,0,1.244,0,0,0,0,0,0,0,0,1,4,2019-02-03 08:27:20,2019-02-03,8,08:27,2019,3,2,8,Mostly Cloudy,,0.01,55.0,89.0,19.6,5.0,No,2019-02-03 08:00:00,
6853,5159,37.73473,-122.40638,0,1.244,0,0,0,0,0,0,0,0,1,4,2019-02-03 08:27:20,2019-02-03,8,08:27,2019,3,2,8,Light Rain,,0.01,52.0,86.0,10.4,3.0,No,2019-02-03 08:00:00,
6854,5160,37.77044,-122.422129,0,0.27,0,0,0,0,0,0,0,0,1,3,2019-08-10 15:58:40,2019-08-10,15,15:58,2019,10,8,15,Fair,74.0,0.0,74.0,55.0,18.0,10.0,No,2019-08-10 15:00:00,
6855,5161,37.73007,-122.43918000000001,0,0.405,0,0,0,0,0,0,0,0,1,2,2017-12-14 07:31:28,2017-12-14,7,07:31,2017,14,12,7,Partly Cloudy,,,46.9,90.0,,9.0,No,2017-12-14 07:00:00,
6856,5162,37.73235,-122.4141,0,0.535,0,0,0,0,0,0,0,0,1,3,2016-11-11 16:51:26,2016-11-11,16,16:51,2016,11,11,16,Mostly Cloudy,,,64.9,58.0,4.6,10.0,No,2016-11-11 16:00:00,
6857,5163,37.7654,-122.40518,0,0.0069999999999999,0,0,0,0,0,0,0,0,1,3,2020-04-08 22:13:32,2020-04-08,22,22:13,2020,8,4,22,Partly Cloudy,54.0,0.0,54.0,75.0,12.0,10.0,No,2020-04-08 22:00:00,
6858,5163,37.7654,-122.40518,0,0.0069999999999999,0,0,0,0,0,0,0,0,1,3,2020-04-08 22:13:32,2020-04-08,22,22:13,2020,8,4,22,Partly Cloudy,53.0,0.0,53.0,77.0,0.0,10.0,No,2020-04-08 22:00:00,
6859,5164,37.750099,-122.39225,0,0.0,0,0,0,0,0,0,0,0,1,3,2018-09-24 14:51:16,2018-09-24,14,14:51,2018,24,9,14,Partly Cloudy,,,73.0,49.0,15.0,10.0,No,2018-09-24 14:00:00,
6860,5165,37.781889,-122.396571,0,0.19,1,0,0,0,0,0,1,0,1,3,2018-08-22 13:47:43,2018-08-22,13,13:47,2018,22,8,13,Scattered Clouds,,,69.1,63.0,12.7,8.0,No,2018-08-22 13:00:00,
6861,5166,37.723717,-122.40111499999999,0,0.01,1,0,0,0,0,0,0,0,1,2,2017-01-23 12:09:35,2017-01-23,12,12:09,2017,23,1,12,Mostly Cloudy,,0.03,50.0,74.0,,9.0,No,2017-01-23 12:00:00,
6862,5167,37.813961,-122.36113,0,2.1900000572200002,0,0,1,0,0,0,0,0,1,2,2020-10-30 04:50:09,2020-10-30,4,04:50,2020,30,10,4,Fair,48.0,0.0,48.0,80.0,3.0,10.0,No,2020-10-30 04:00:00,
6863,5168,37.78171500000001,-122.39724,0,0.0,0,0,0,0,0,0,0,0,1,3,2017-07-28 21:08:22,2017-07-28,21,21:08,2017,28,7,21,Partly Cloudy,,,59.0,87.0,8.1,9.0,No,2017-07-28 21:00:00,
6864,5169,37.778090999999996,-122.401176,0,0.01,0,0,0,0,0,0,0,0,1,3,2017-04-15 00:05:27,2017-04-15,0,00:05,2017,15,4,0,Partly Cloudy,,,51.1,77.0,4.6,10.0,No,2017-04-15 00:00:00,
6865,5170,37.775314,-122.406052,0,0.0,0,0,0,0,0,0,0,0,1,3,2017-10-27 17:50:08,2017-10-27,17,17:50,2017,27,10,17,Partly Cloudy,,,66.9,54.0,16.1,10.0,No,2017-10-27 17:00:00,
6866,5171,37.807072,-122.47561599999999,0,0.01,0,0,0,0,0,0,0,0,1,2,2017-02-17 12:08:57,2017-02-17,12,12:08,2017,17,2,12,Overcast,,0.02,57.9,84.0,23.0,10.0,No,2017-02-17 12:00:00,
6867,5172,37.733096999999994,-122.40561699999999,0,0.0,0,0,1,0,0,0,0,0,1,2,2018-09-06 22:07:22,2018-09-06,22,22:07,2018,6,9,22,Partly Cloudy,,,55.0,89.0,13.8,10.0,No,2018-09-06 22:00:00,
6868,5173,37.729240000000004,-122.392647,0,0.0,1,0,0,0,1,0,0,0,0,2,2019-05-21 07:36:38,2019-05-21,7,07:36,2019,21,5,7,Mostly Cloudy,55.0,0.0,55.0,80.0,13.0,9.0,No,2019-05-21 07:00:00,
6869,5174,37.81053,-122.36464,0,0.0,0,0,1,0,0,0,0,0,1,1,2020-04-05 10:59:45,2020-04-05,10,10:59,2020,5,4,10,Light Rain,53.0,0.11,53.0,83.0,10.0,4.0,No,2020-04-05 10:00:00,
6870,5174,37.81053,-122.36464,0,0.0,0,0,1,0,0,0,0,0,1,1,2020-04-05 10:59:45,2020-04-05,10,10:59,2020,5,4,10,Rain,53.0,0.09,53.0,86.0,15.0,4.0,No,2020-04-05 10:00:00,
6871,5174,37.81053,-122.36464,0,0.0,0,0,1,0,0,0,0,0,1,1,2020-04-05 10:59:45,2020-04-05,10,10:59,2020,5,4,10,Light Rain,50.0,0.15,50.0,89.0,8.0,3.0,No,2020-04-05 10:00:00,
6872,5174,37.81053,-122.36464,0,0.0,0,0,1,0,0,0,0,0,1,1,2020-04-05 10:59:45,2020-04-05,10,10:59,2020,5,4,10,Rain,53.0,0.19,53.0,86.0,12.0,4.0,No,2020-04-05 10:00:00,
6873,5175,37.771852,-122.423304,0,0.0,1,0,0,0,1,0,0,0,1,2,2019-08-31 18:27:00,2019-08-31,18,18:27,2019,31,8,18,Fair,73.0,0.0,73.0,55.0,20.0,10.0,No,2019-08-31 18:00:00,
6874,5176,37.761818,-122.40586100000002,0,0.0,0,0,1,0,0,0,0,0,1,2,2017-08-25 18:23:21,2017-08-25,18,18:23,2017,25,8,18,Clear,,,64.9,75.0,13.8,10.0,No,2017-08-25 18:00:00,
6875,5177,37.770252,-122.41876200000002,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-08-27 18:34:47,2019-08-27,18,18:34,2019,27,8,18,Fair,64.0,0.0,64.0,75.0,20.0,10.0,No,2019-08-27 18:00:00,
6876,5178,37.785118,-122.39248700000002,0,0.0,0,0,0,0,0,0,0,0,1,3,2018-01-06 14:25:41,2018-01-06,14,14:25,2018,6,1,14,Scattered Clouds,,,55.0,83.0,5.8,10.0,No,2018-01-06 14:00:00,
6877,5179,37.78699,-122.389859,0,0.0,0,0,0,0,0,0,0,0,1,2,2020-01-24 20:30:00,2020-01-24,20,20:30,2020,24,1,20,Mostly Cloudy,57.0,0.0,57.0,87.0,3.0,10.0,No,2020-01-24 20:00:00,
6878,5180,37.750099,-122.39225,0,0.0,0,0,0,0,0,0,0,0,1,3,2018-05-14 15:59:35,2018-05-14,15,15:59,2018,14,5,15,Scattered Clouds,,,62.1,62.0,17.3,10.0,No,2018-05-14 15:00:00,
6879,5181,37.73030900000001,-122.404137,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-11-08 15:35:42,2019-11-08,15,15:35,2019,8,11,15,Haze,55.0,0.0,55.0,77.0,17.0,6.0,No,2019-11-08 15:00:00,
6880,5182,37.769669,-122.416109,0,0.42100000000000004,0,0,0,0,0,0,0,0,1,2,2020-11-29 16:28:30,2020-11-29,16,16:28,2020,29,11,16,Mostly Cloudy,56.0,0.0,56.0,57.0,14.0,10.0,No,2020-11-29 16:00:00,
6881,5183,37.74492,-122.40505,0,0.539,0,0,1,0,0,0,0,0,1,2,2017-03-23 15:30:48,2017-03-23,15,15:30,2017,23,3,15,Partly Cloudy,,,60.1,53.0,12.7,10.0,No,2017-03-23 15:00:00,
6882,5184,37.808498,-122.36685200000001,0,0.0,0,0,0,0,0,0,1,0,1,3,2018-06-25 07:50:19,2018-06-25,7,07:50,2018,25,6,7,Mostly Cloudy,,,57.2,94.0,15.0,7.0,No,2018-06-25 07:00:00,
6883,5185,37.813098,-122.36171000000002,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-10-07 15:55:00,2019-10-07,15,15:55,2019,7,10,15,Fair,86.0,0.0,86.0,27.0,6.0,10.0,No,2019-10-07 15:00:00,
6884,5185,37.813098,-122.36171000000002,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-10-07 15:55:00,2019-10-07,15,15:55,2019,7,10,15,Fair,82.0,0.0,82.0,34.0,10.0,10.0,No,2019-10-07 15:00:00,
6885,5186,37.807153,-122.47569399999999,0,0.0,0,0,0,0,0,0,0,0,1,2,2020-01-09 16:27:00,2020-01-09,16,16:27,2020,9,1,16,Partly Cloudy,54.0,0.0,54.0,66.0,9.0,10.0,No,2020-01-09 16:00:00,
6886,5187,37.81179,-122.363289,0,3.3099999427799998,0,0,0,0,0,0,0,0,1,3,2020-03-14 14:26:12,2020-03-14,14,14:26,2020,14,3,14,Light Rain,52.0,0.07,52.0,83.0,6.0,9.0,No,2020-03-14 14:00:00,
6887,5187,37.81179,-122.363289,0,3.3099999427799998,0,0,0,0,0,0,0,0,1,3,2020-03-14 14:26:12,2020-03-14,14,14:26,2020,14,3,14,Light Rain,53.0,0.07,53.0,80.0,12.0,10.0,No,2020-03-14 14:00:00,
